time,movement,noise,screen
1771409087182,22.216177,0,0
1771409087197,27.590115,0,0
1771409087218,28.559237,0,0
1771409087227,24.139797,0,0
1771409087243,14.898024,0,0
1771409087261,4.607821,0,0
1771409087278,22.033815,0,0
1771409087294,39.628525,0,0
1771409087310,42.149773,0,0
1771409087325,42.76035,0,0
1771409087342,42.79521,0,0
1771409087358,30.220404,0,0
1771409087374,16.702326,0,0
1771409087390,6.89196,0,0
1771409087406,4.7368097,0,0
1771409087422,9.942875,0,0
1771409087438,15.47526,0,0
1771409087452,20.707243,0,0
1771409087467,23.459774,0,0
1771409087485,20.721928,0,0
1771409087502,11.159051,0,0
1771409087517,3.0658264,0,0
1771409087534,18.425608,0,0
1771409087550,31.753078,0,0
1771409087566,40.165703,0,0
1771409087582,42.178783,0,0
1771409087598,37.82506,0,0
1771409087615,28.294895,0,0
1771409087630,17.681616,0,0
1771409087646,8.982059,0,0
1771409087662,4.506691,0,0
1771409087679,8.4267025,0,0
1771409087694,17.655918,0,0
1771409087710,25.720171,0,0
1771409087727,28.821266,0,0
1771409087743,25.353996,0,0
1771409087759,18.603756,0,0
1771409087774,11.59871,0,0
1771409087790,6.6974163,0,0
1771409087807,11.129198,0,0
1771409087823,20.911583,0,0
1771409087839,30.594435,0,0
1771409087855,38.59796,0,0
1771409087871,38.527924,0,0
1771409087887,31.76309,0,0
1771409087903,22.138718,0,0
1771409087919,14.368326,0,0
1771409087935,8.752082,0,0
1771409087949,4.8372946,0,0
1771409087964,9.102106,0,0
1771409087983,19.484219,0,0
1771409087999,29.511723,0,0
1771409088016,32.73247,0,0
1771409088031,30.4379,0,0
1771409088047,23.467743,0,0
1771409088062,15.583187,0,0
1771409088079,8.79607,0,0
1771409088095,8.05484,0,0
1771409088111,16.432491,0,0
1771409088127,29.70741,0,0
1771409088143,37.54029,0,0
1771409088159,37.5504,0,0
1771409088175,30.471525,0,0
1771409088191,22.70487,0,0
1771409088207,15.606154,0,0
1771409088224,9.565703,0,0
1771409088239,3.2715151,0,0
1771409088254,6.7401614,0,0
1771409088271,16.799301,0,0
1771409088288,24.530098,0,0
1771409088304,27.983229,0,0
1771409088320,28.263332,0,0
1771409088335,26.08189,0,0
1771409088352,22.380339,0,0
1771409088368,16.955202,0,0
1771409088384,10.465855,0,0
1771409088399,4.714008,0,0
1771409088416,9.572019,0,0
1771409088431,21.854252,0,0
1771409088447,32.726055,0,0
1771409088460,37.55862,0,0
1771409088479,34.15031,0,0
1771409088495,25.498821,0,0
1771409088511,17.839417,0,0
1771409088528,11.5523615,0,0
1771409088544,6.7633753,0,0
1771409088559,10.613659,0,0
1771409088575,18.426527,0,0
1771409088591,24.388103,0,0
1771409088608,25.924644,0,0
1771409088624,24.251326,0,0
1771409088639,19.7442,0,0
1771409088656,16.152916,0,0
1771409088672,13.15746,0,0
1771409088688,11.461071,0,0
1771409088702,12.279231,0,0
1771409088718,13.329005,0,0
1771409088736,13.513622,0,0
1771409088752,15.278375,0,0
1771409088767,20.821772,0,0
1771409088783,27.00639,0,0
1771409088799,29.82969,0,0
1771409088816,26.893633,0,0
1771409088833,20.715284,0,0
1771409088848,14.686406,0,0
1771409088864,8.849437,0,0
1771409088880,7.0737004,0,0
1771409088895,9.799541,0,0
1771409088912,12.744666,0,0
1771409088928,14.811513,0,0
1771409088943,15.189454,0,0
1771409088957,14.036507,0,0
1771409088974,10.897175,0,0
1771409088992,4.8132434,0,0
1771409089007,6.1323137,0,0
1771409089024,17.554024,0,0
1771409089041,27.876919,0,0
1771409089057,33.112423,0,0
1771409089072,32.066868,0,0
1771409089088,26.685314,0,0
1771409089104,18.979158,0,0
1771409089120,11.77176,0,0
1771409089135,6.9761715,0,0
1771409089152,8.130118,0,0
1771409089170,13.3549795,0,0
1771409089182,17.476408,0,0
1771409089198,18.1854,0,0
1771409089213,16.204798,0,0
1771409089229,13.198395,0,0
1771409089247,7.9341307,0,0
1771409089264,7.9294333,0,0
1771409089280,18.596107,0,0
1771409089297,29.740732,0,0
1771409089313,36.490345,0,0
1771409089330,36.133385,0,0
1771409089344,30.649187,0,0
1771409089360,22.495138,0,0
1771409089376,16.138287,0,0
1771409089392,10.630566,0,0
1771409089408,6.7777343,0,0
1771409089424,6.2314706,0,0
1771409089440,8.190413,0,0
1771409089454,9.894332,0,0
1771409089470,11.076239,0,0
1771409089488,11.80678,0,0
1771409089504,11.915786,0,0
1771409089520,10.562006,0,0
1771409089537,6.818263,0,0
1771409089552,4.874738,0,0
1771409089567,11.219162,0,0
1771409089583,20.726328,0,0
1771409089600,29.647434,0,0
1771409089615,32.169758,0,0
1771409089632,30.7009,0,0
1771409089647,25.409267,0,0
1771409089665,18.85145,0,0
1771409089679,13.580664,0,0
1771409089697,9.0216465,0,0
1771409089712,5.5889883,0,0
1771409089728,4.5161824,0,0
1771409089743,5.8911653,0,0
1771409089760,7.956584,0,0
1771409089774,10.090564,0,0
1771409089789,11.751288,0,0
1771409089805,11.872843,0,0
1771409089823,10.329295,0,0
1771409089839,7.0570145,0,0
1771409089855,6.435695,0,0
1771409089872,13.252885,0,0
1771409089888,21.962122,0,0
1771409089903,27.751776,0,0
1771409089919,29.931778,0,0
1771409089936,29.068377,0,0
1771409089952,26.062923,0,0
1771409089966,21.396109,0,0
1771409089984,15.950494,0,0
1771409090000,10.670607,0,0
1771409090016,6.4354444,0,0
1771409090031,3.1286585,0,0
1771409090048,3.3708367,0,0
1771409090065,6.1930614,0,0
1771409090079,9.806007,0,0
1771409090096,13.787417,0,0
1771409090112,16.911068,0,0
1771409090128,17.901234,0,0
1771409090143,13.229756,0,0
1771409090160,2.9009135,0,0
1771409090176,12.917726,0,0
1771409090193,27.146006,0,0
1771409090210,35.953503,0,0
1771409090223,39.98676,0,0
1771409090240,39.27821,0,0
1771409090255,33.008636,0,0
1771409090272,23.631313,0,0
1771409090288,14.11624,0,0
1771409090304,6.0466895,0,0
1771409090319,1.7561358,0,0
1771409090336,7.1774116,0,0
1771409090353,12.760836,0,0
1771409090368,17.775566,0,0
1771409090384,21.732826,0,0
1771409090400,21.249508,0,0
1771409090417,15.530011,0,0
1771409090433,4.7486143,0,0
1771409090448,10.682487,0,0
1771409090462,26.1142,0,0
1771409090481,37.1182,0,0
1771409090497,40.96186,0,0
1771409090513,38.94396,0,0
1771409090529,32.049324,0,0
1771409090548,23.460012,0,0
1771409090562,15.056046,0,0
1771409090577,8.016336,0,0
1771409090593,3.6471806,0,0
1771409090608,4.272467,0,0
1771409090624,6.9952354,0,0
1771409090640,10.433937,0,0
1771409090656,14.256373,0,0
1771409090673,17.56259,0,0
1771409090689,19.718971,0,0
1771409090704,18.209047,0,0
1771409090720,9.478921,0,0
1771409090736,6.246811,0,0
1771409090752,23.197311,0,0
1771409090768,36.87551,0,0
1771409090785,41.882885,0,0
1771409090801,43.15874,0,0
1771409090817,37.870537,0,0
1771409090833,27.851315,0,0
1771409090849,18.552702,0,0
1771409090864,11.4254055,0,0
1771409090880,6.3830953,0,0
1771409090897,4.091792,0,0
1771409090912,4.4426904,0,0
1771409090928,6.7523847,0,0
1771409090945,10.119423,0,0
1771409090959,14.674916,0,0
1771409090974,20.503202,0,0
1771409090993,22.89317,0,0
1771409091010,18.76706,0,0
1771409091025,4.6125736,0,0
1771409091041,14.436181,0,0
1771409091057,34.09883,0,0
1771409091074,41.71019,0,0
1771409091089,43.43157,0,0
1771409091106,39.449543,0,0
1771409091122,28.145603,0,0
1771409091137,17.04998,0,0
1771409091153,7.309986,0,0
1771409091170,1.9947032,0,0
1771409091185,8.503825,0,0
1771409091201,15.2199955,0,0
1771409091217,20.750652,0,0
1771409091234,23.456545,0,0
1771409091249,22.027946,0,0
1771409091266,17.079468,0,0
1771409091282,8.339918,0,0
1771409091297,4.5144625,0,0
1771409091311,16.584478,0,0
1771409091326,29.62822,0,0
1771409091342,38.246937,0,0
1771409091358,41.390007,0,0
1771409091374,37.721855,0,0
1771409091390,31.283773,0,0
1771409091406,23.480822,0,0
1771409091422,15.633496,0,0
1771409091438,9.289027,0,0
1771409091454,4.8336096,0,0
1771409091470,2.2603233,0,0
1771409091488,5.523647,0,0
1771409091505,12.735006,0,0
1771409091521,19.831793,0,0
1771409091537,24.014013,0,0
1771409091553,23.632814,0,0
1771409091570,19.385342,0,0
1771409091586,12.833847,0,0
1771409091601,5.9475265,0,0
1771409091617,5.9412584,0,0
1771409091634,14.558974,0,0
1771409091649,24.801744,0,0
1771409091665,31.947756,0,0
1771409091681,35.735207,0,0
1771409091697,33.511787,0,0
1771409091714,26.120853,0,0
1771409091729,19.122107,0,0
1771409091746,13.015192,0,0
1771409091761,8.4270935,0,0
1771409091778,5.2419205,0,0
1771409091794,1.2943742,0,0
1771409091810,6.896561,0,0
1771409091826,18.300674,0,0
1771409091842,28.954058,0,0
1771409091858,32.799637,0,0
1771409091874,28.93807,0,0
1771409091889,19.195517,0,0
1771409091906,8.376253,0,0
1771409091921,4.989947,0,0
1771409091938,12.840133,0,0
1771409091953,20.659775,0,0
1771409091967,29.145489,0,0
1771409091985,32.359413,0,0
1771409092002,30.202234,0,0
1771409092018,23.953545,0,0
1771409092033,18.142042,0,0
1771409092049,13.543912,0,0
1771409092066,9.510482,0,0
1771409092082,5.6846323,0,0
1771409092098,3.0106828,0,0
1771409092113,11.146196,0,0
1771409092131,21.11577,0,0
1771409092145,29.382687,0,0
1771409092162,29.7997,0,0
1771409092177,27.687845,0,0
1771409092193,20.815498,0,0
1771409092210,11.897656,0,0
1771409092225,3.494746,0,0
1771409092242,8.189373,0,0
1771409092258,18.04624,0,0
1771409092274,27.927782,0,0
1771409092290,34.791008,0,0
1771409092307,33.38018,0,0
1771409092322,26.044937,0,0
1771409092338,17.614946,0,0
1771409092354,11.006939,0,0
1771409092370,6.662334,0,0
1771409092386,3.0539026,0,0
1771409092403,7.981807,0,0
1771409092418,17.477396,0,0
1771409092433,25.520588,0,0
1771409092449,28.920702,0,0
1771409092463,27.54415,0,0
1771409092479,23.361814,0,0
1771409092498,17.590607,0,0
1771409092514,11.351707,0,0
1771409092529,6.0976443,0,0
1771409092546,8.952319,0,0
1771409092562,17.577251,0,0
1771409092577,27.897429,0,0
1771409092594,35.392757,0,0
1771409092610,33.86656,0,0
1771409092625,24.389711,0,0
1771409092641,15.986015,0,0
1771409092657,9.803075,0,0
1771409092674,4.9526596,0,0
1771409092690,2.7988217,0,0
1771409092706,13.162521,0,0
1771409092722,25.996246,0,0
1771409092738,34.205383,0,0
1771409092754,34.38042,0,0
1771409092771,28.08003,0,0
1771409092786,18.842592,0,0
1771409092802,9.245224,0,0
1771409092819,4.5080867,0,0
1771409092833,14.957898,0,0
1771409092850,26.15274,0,0
1771409092865,31.182257,0,0
1771409092881,29.290321,0,0
1771409092899,22.844511,0,0
1771409092913,16.438665,0,0
1771409092931,11.763269,0,0
1771409092945,7.7969146,0,0
1771409092960,2.3160646,0,0
1771409092975,5.139545,0,0
1771409092994,12.678299,0,0
1771409093009,20.924326,0,0
1771409093026,28.732853,0,0
1771409093042,32.439194,0,0
1771409093057,32.42861,0,0
1771409093074,28.847086,0,0
1771409093090,22.040104,0,0
1771409093106,14.472483,0,0
1771409093122,7.6646523,0,0
1771409093138,7.115272,0,0
1771409093155,13.457611,0,0
1771409093170,23.937428,0,0
1771409093185,35.46035,0,0
1771409093203,38.50276,0,0
1771409093218,34.432648,0,0
1771409093234,23.994396,0,0
1771409093250,14.726032,0,0
1771409093266,7.3185153,0,0
1771409093282,2.8536422,0,0
1771409093298,5.7377014,0,0
1771409093314,10.798533,0,0
1771409093331,15.123252,0,0
1771409093346,17.552546,0,0
1771409093362,18.107973,0,0
1771409093379,17.20009,0,0
1771409093393,15.322019,0,0
1771409093411,13.151216,0,0
1771409093426,11.241002,0,0
1771409093441,10.076702,0,0
1771409093457,9.603634,0,0
1771409093471,9.221536,0,0
1771409093489,9.062277,0,0
1771409093505,9.090927,0,0
1771409093523,9.100386,0,0
1771409093538,9.303884,0,0
1771409093554,9.578327,0,0
1771409093570,9.797824,0,0
1771409093586,10.195291,0,0
1771409093603,10.531852,0,0
1771409093617,10.857582,0,0
1771409093636,11.282768,0,0
1771409093650,11.416128,0,0
1771409093666,11.411725,0,0
1771409093682,11.222848,0,0
1771409093698,11.03786,0,0
1771409093715,10.858696,0,0
1771409093730,10.659871,0,0
1771409093747,10.52516,0,0
1771409093763,10.423644,0,0
1771409093778,10.460288,0,0
1771409093794,10.267679,0,0
1771409093811,10.286188,0,0
1771409093827,10.249531,0,0
1771409093842,10.328324,0,0
1771409093859,10.291619,0,0
1771409093875,10.3747425,0,0
1771409093890,10.377685,0,0
1771409093906,10.337261,0,0
1771409093922,10.333452,0,0
1771409093939,10.36529,0,0
1771409093954,10.506788,0,0
1771409093967,10.805109,0,0
1771409093986,11.057267,0,0
1771409094003,11.07372,0,0
1771409094019,11.076922,0,0
1771409094035,11.207394,0,0
1771409094050,11.50452,0,0
1771409094066,11.608059,0,0
1771409094083,11.463719,0,0
1771409094099,10.8970585,0,0
1771409094114,10.1542015,0,0
1771409094130,9.212961,0,0
1771409094146,8.400899,0,0
1771409094163,8.075646,0,0
1771409094179,8.132608,0,0
1771409094195,8.634168,0,0
1771409094210,9.492492,0,0
1771409094226,10.598338,0,0
1771409094243,11.776282,0,0
1771409094258,12.65571,0,0
1771409094274,13.386736,0,0
1771409094290,13.709273,0,0
1771409094307,13.713096,0,0
1771409094323,13.4990835,0,0
1771409094338,13.100197,0,0
1771409094354,12.763855,0,0
1771409094371,12.362212,0,0
1771409094387,11.864589,0,0
1771409094402,11.136721,0,0
1771409094419,10.593324,0,0
1771409094435,10.249054,0,0
1771409094450,10.036132,0,0
1771409094464,10.091682,0,0
1771409094480,10.752284,0,0
1771409094499,12.211344,0,0
1771409094515,13.007564,0,0
1771409094531,12.761556,0,0
1771409094547,11.7417755,0,0
1771409094562,10.627402,0,0
1771409094578,8.535548,0,0
1771409094594,7.211018,0,0
1771409094611,9.3182,0,0
1771409094626,15.0476,0,0
1771409094642,21.425564,0,0
1771409094659,25.042746,0,0
1771409094674,25.597065,0,0
1771409094690,22.211626,0,0
1771409094707,16.597414,0,0
1771409094722,9.796984,0,0
1771409094739,3.7797263,0,0
1771409094754,12.964608,0,0
1771409094771,26.004618,0,0
1771409094787,34.544968,0,0
1771409094803,32.866962,0,0
1771409094819,25.629807,0,0
1771409094835,16.796566,0,0
1771409094851,7.9330473,0,0
1771409094866,6.6689095,0,0
1771409094882,13.938033,0,0
1771409094898,19.5639,0,0
1771409094914,21.656565,0,0
1771409094931,19.88678,0,0
1771409094947,17.305174,0,0
1771409094962,16.854933,0,0
1771409094975,18.110605,0,0
1771409094994,15.5266285,0,0
1771409095011,8.558332,0,0
1771409095027,22.12835,0,0
1771409095043,38.409203,0,0
1771409095059,41.363472,0,0
1771409095074,40.679466,0,0
1771409095090,32.870647,0,0
1771409095107,25.513096,0,0
1771409095123,17.442957,0,0
1771409095139,9.623941,0,0
1771409095154,5.616542,0,0
1771409095171,9.11481,0,0
1771409095186,14.480352,0,0
1771409095203,17.284212,0,0
1771409095219,15.935817,0,0
1771409095235,11.550307,0,0
1771409095251,3.2623599,0,0
1771409095267,16.395958,0,0
1771409095283,27.498394,0,0
1771409095298,35.94396,0,0
1771409095314,39.0156,0,0
1771409095331,37.091835,0,0
1771409095347,31.156681,0,0
1771409095363,22.293047,0,0
1771409095379,13.351051,0,0
1771409095394,7.3003,0,0
1771409095411,7.3227797,0,0
1771409095427,12.979223,0,0
1771409095443,20.394505,0,0
1771409095459,27.00065,0,0
1771409095472,30.43578,0,0
1771409095490,28.706013,0,0
1771409095507,19.76428,0,0
1771409095523,14.986028,0,0
1771409095538,28.768648,0,0
1771409095555,41.542572,0,0
1771409095571,51.537834,0,0
1771409095587,55.077805,0,0
1771409095603,49.505848,0,0
1771409095620,37.54973,0,0
1771409095635,22.677902,0,0
1771409095651,12.206922,0,0
1771409095667,10.032125,0,0
1771409095683,13.111808,0,0
1771409095697,20.636839,0,0
1771409095714,28.2217,0,0
1771409095731,30.929436,0,0
1771409095747,27.143572,0,0
1771409095763,18.089806,0,0
1771409095779,6.3307457,0,0
1771409095795,11.774981,0,0
1771409095810,28.003569,0,0
1771409095827,40.85922,0,0
1771409095843,39.5851,0,0
1771409095859,39.0436,0,0
1771409095876,35.60799,0,0
1771409095891,23.654394,0,0
1771409095907,12.687279,0,0
1771409095922,8.525054,0,0
1771409095939,11.535834,0,0
1771409095954,18.437305,0,0
1771409095968,31.784166,0,0
1771409095986,43.558685,0,0
1771409096002,42.189487,0,0
1771409096018,31.363369,0,0
1771409096034,21.113874,0,0
1771409096051,35.219566,0,0
1771409096067,44.010777,0,0
1771409096083,48.36305,0,0
1771409096099,47.3468,0,0
1771409096115,44.118122,0,0
1771409096130,32.871227,0,0
1771409096147,20.609983,0,0
1771409096162,10.008991,0,0
1771409096177,8.417769,0,0
1771409096194,17.458393,0,0
1771409096210,28.180239,0,0
1771409096226,32.25215,0,0
1771409096243,26.995779,0,0
1771409096259,20.23889,0,0
1771409096275,10.623092,0,0
1771409096291,11.631912,0,0
1771409096307,24.103022,0,0
1771409096323,37.542736,0,0
1771409096339,45.49513,0,0
1771409096355,46.31343,0,0
1771409096371,39.466595,0,0
1771409096386,26.630394,0,0
1771409096403,15.562468,0,0
1771409096421,6.8580747,0,0
1771409096435,3.55308,0,0
1771409096451,8.599837,0,0
1771409096465,16.25529,0,0
1771409096481,23.825693,0,0
1771409096499,29.091824,0,0
1771409096514,29.045364,0,0
1771409096531,21.933956,0,0
1771409096546,12.455606,0,0
1771409096563,20.182032,0,0
1771409096578,36.845753,0,0
1771409096595,42.99548,0,0
1771409096611,46.587128,0,0
1771409096626,46.261177,0,0
1771409096643,35.256092,0,0
1771409096659,22.707056,0,0
1771409096674,12.682162,0,0
1771409096690,6.991515,0,0
1771409096706,5.2545934,0,0
1771409096722,8.844553,0,0
1771409096738,14.064427,0,0
1771409096755,16.425728,0,0
1771409096770,14.108841,0,0
1771409096787,9.676354,0,0
1771409096802,3.700108,0,0
1771409096819,5.4539814,0,0
1771409096835,15.746584,0,0
1771409096851,27.07216,0,0
1771409096867,36.00485,0,0
1771409096883,39.057423,0,0
1771409096899,34.457623,0,0
1771409096915,26.601683,0,0
1771409096930,18.996254,0,0
1771409096947,12.5997095,0,0
1771409096962,7.8368263,0,0
1771409096976,5.467429,0,0
1771409096995,14.637173,0,0
1771409097011,25.640251,0,0
1771409097026,34.288765,0,0
1771409097044,34.17297,0,0
1771409097058,25.871193,0,0
1771409097072,13.880433,0,0
1771409097091,4.153947,0,0
1771409097107,11.182374,0,0
1771409097123,22.061333,0,0
1771409097139,30.969767,0,0
1771409097155,38.39776,0,0
1771409097173,38.498104,0,0
1771409097186,31.321974,0,0
1771409097204,22.571804,0,0
1771409097219,15.276563,0,0
1771409097235,8.634462,0,0
1771409097251,6.987056,0,0
1771409097267,22.04539,0,0
1771409097283,33.738865,0,0
1771409097299,33.956814,0,0
1771409097315,25.354763,0,0
1771409097330,12.912143,0,0
1771409097347,9.622618,0,0
1771409097362,17.060293,0,0
1771409097379,26.068739,0,0
1771409097396,32.604836,0,0
1771409097411,32.999733,0,0
1771409097427,27.642988,0,0
1771409097443,20.857426,0,0
1771409097460,15.304804,0,0
1771409097473,11.229285,0,0
1771409097490,6.3142138,0,0
1771409097507,7.440051,0,0
1771409097524,19.327204,0,0
1771409097540,29.551548,0,0
1771409097555,32.835533,0,0
1771409097571,30.089806,0,0
1771409097588,22.811077,0,0
1771409097602,15.017577,0,0
1771409097619,9.917072,0,0
1771409097636,10.975848,0,0
1771409097651,14.142185,0,0
1771409097667,16.687933,0,0
1771409097683,19.968372,0,0
1771409097699,21.707256,0,0
1771409097715,20.707512,0,0
1771409097730,17.145983,0,0
1771409097747,13.518623,0,0
1771409097763,10.762509,0,0
1771409097780,8.230942,0,0
1771409097796,7.473197,0,0
1771409097810,13.037954,0,0
1771409097827,18.720352,0,0
1771409097844,20.962683,0,0
1771409097859,19.671476,0,0
1771409097877,15.66297,0,0
1771409097891,10.67564,0,0
1771409097907,8.037654,0,0
1771409097923,13.975959,0,0
1771409097939,21.16718,0,0
1771409097955,24.316517,0,0
1771409097968,22.923843,0,0
1771409097984,18.067701,0,0
1771409098004,12.310768,0,0
1771409098018,5.816403,0,0
1771409098034,7.7355294,0,0
1771409098050,19.05679,0,0
1771409098067,26.524487,0,0
1771409098083,28.826792,0,0
1771409098099,27.041405,0,0
1771409098115,21.996737,0,0
1771409098131,14.930206,0,0
1771409098147,8.292635,0,0
1771409098162,5.327795,0,0
1771409098178,8.219853,0,0
1771409098195,11.910328,0,0
1771409098213,15.734795,0,0
1771409098227,18.268114,0,0
1771409098243,18.455004,0,0
1771409098259,16.351927,0,0
1771409098275,13.808698,0,0
1771409098291,11.913391,0,0
1771409098308,11.092867,0,0
1771409098324,11.386711,0,0
1771409098341,11.955417,0,0
1771409098355,11.228579,0,0
1771409098371,9.855777,0,0
1771409098386,8.333244,0,0
1771409098402,8.115411,0,0
1771409098418,15.989972,0,0
1771409098435,25.749859,0,0
1771409098451,30.232376,0,0
1771409098465,28.85427,0,0
1771409098481,23.281433,0,0
1771409098497,15.618688,0,0
1771409098514,6.2541976,0,0
1771409098531,3.5909789,0,0
1771409098547,14.80872,0,0
1771409098563,27.382313,0,0
1771409098579,36.425224,0,0
1771409098596,35.35013,0,0
1771409098611,26.331095,0,0
1771409098628,15.979538,0,0
1771409098643,8.53636,0,0
1771409098659,4.8787336,0,0
1771409098676,10.689241,0,0
1771409098691,17.38535,0,0
1771409098707,21.089476,0,0
1771409098723,21.751287,0,0
1771409098738,19.75744,0,0
1771409098755,16.094488,0,0
1771409098771,12.459623,0,0
1771409098788,9.694336,0,0
1771409098803,8.224535,0,0
1771409098819,9.592543,0,0
1771409098834,14.669078,0,0
1771409098850,19.827948,0,0
1771409098867,22.43873,0,0
1771409098883,21.7472,0,0
1771409098899,18.460411,0,0
1771409098917,13.780883,0,0
1771409098931,9.005562,0,0
1771409098948,6.104989,0,0
1771409098964,9.991436,0,0
1771409098977,14.703152,0,0
1771409098996,17.399048,0,0
1771409099012,18.115376,0,0
1771409099028,17.040916,0,0
1771409099044,14.680435,0,0
1771409099058,12.217705,0,0
1771409099076,10.173522,0,0
1771409099092,9.1270485,0,0
1771409099107,8.745715,0,0
1771409099123,8.915853,0,0
1771409099139,9.257755,0,0
1771409099155,9.612415,0,0
1771409099172,10.048538,0,0
1771409099186,10.25447,0,0
1771409099203,10.053051,0,0
1771409099219,10.841068,0,0
1771409099236,11.297353,0,0
1771409099251,11.051035,0,0
1771409099268,11.184829,0,0
1771409099283,11.282523,0,0
1771409099299,11.397059,0,0
1771409099314,11.370776,0,0
1771409099332,11.470619,0,0
1771409099348,11.102209,0,0
1771409099364,10.781876,0,0
1771409099380,10.48193,0,0
1771409099395,10.125974,0,0
1771409099411,10.271134,0,0
1771409099429,10.390943,0,0
1771409099443,10.567538,0,0
1771409099460,10.584567,0,0
1771409099473,10.598522,0,0
1771409099489,10.472795,0,0
1771409099508,10.453283,0,0
1771409099524,10.611671,0,0
1771409099540,10.793101,0,0
1771409099557,10.953179,0,0
1771409099571,10.920846,0,0
1771409099588,10.896775,0,0
1771409099604,10.753546,0,0
1771409099620,10.695035,0,0
1771409099636,10.843805,0,0
1771409099652,11.034753,0,0
1771409099668,11.226573,0,0
1771409099685,11.49809,0,0
1771409099699,11.771953,0,0
1771409099715,11.953145,0,0
1771409099732,12.277943,0,0
1771409099748,12.416181,0,0
1771409099763,12.569466,0,0
1771409099779,12.671884,0,0
1771409099796,12.460734,0,0
1771409099812,12.113208,0,0
1771409099828,11.458167,0,0
1771409099844,10.697654,0,0
1771409099860,9.902539,0,0
1771409099876,10.032441,0,0
1771409099892,9.095513,0,0
1771409099907,9.734464,0,0
1771409099924,10.262631,0,0
1771409099940,10.210811,0,0
1771409099956,10.14751,0,0
1771409099970,10.015624,0,0
1771409099985,9.421855,0,0
1771409100003,8.574164,0,0
1771409100019,7.9125566,0,0
1771409100036,8.031025,0,0
1771409100052,7.842117,0,0
1771409100067,7.8962293,0,0
1771409100084,7.976192,0,0
1771409100100,9.187683,0,0
1771409100115,9.751612,0,0
1771409100131,10.084242,0,0
1771409100147,10.397871,0,0
1771409100164,10.523117,0,0
1771409100180,9.675562,0,0
1771409100196,8.831926,0,0
1771409100212,8.320327,0,0
1771409100227,8.648805,0,0
1771409100244,9.921934,0,0
1771409100260,11.398665,0,0
1771409100276,11.5471115,0,0
1771409100291,10.453484,0,0
1771409100307,9.091963,0,0
1771409100324,8.619043,0,0
1771409100339,9.780317,0,0
1771409100355,10.559387,0,0
1771409100372,10.635173,0,0
1771409100388,10.617986,0,0
1771409100403,10.946105,0,0
1771409100419,11.224705,0,0
1771409100436,11.832962,0,0
1771409100458,12.248146,0,0
1771409100468,11.49537,0,0
1771409100481,10.764719,0,0
1771409100500,10.797624,0,0
1771409100516,10.961326,0,0
1771409100531,10.460873,0,0
1771409100548,9.808502,0,0
1771409100564,9.636734,0,0
1771409100580,9.625024,0,0
1771409100596,9.921681,0,0
1771409100611,10.517712,0,0
1771409100627,11.880336,0,0
1771409100643,12.183263,0,0
1771409100660,12.045213,0,0
1771409100676,11.705346,0,0
1771409100692,11.292929,0,0
1771409100708,10.775392,0,0
1771409100724,10.781164,0,0
1771409100740,10.897078,0,0
1771409100756,10.778791,0,0
1771409100772,10.563208,0,0
1771409100787,10.315347,0,0
1771409100803,10.567291,0,0
1771409100820,10.606374,0,0
1771409100836,10.361826,0,0
1771409100852,9.964079,0,0
1771409100867,9.989846,0,0
1771409100884,15.873974,0,0
1771409100900,10.288058,0,0
1771409100916,10.0689335,0,0
1771409100932,10.090736,0,0
1771409100946,10.076429,0,0
1771409100962,10.040492,0,0
1771409100977,9.906957,0,0
1771409100994,9.886972,0,0
1771409101011,10.291386,0,0
1771409101027,10.079443,0,0
1771409101045,9.850835,0,0
1771409101060,9.729398,0,0
1771409101076,10.247088,0,0
1771409101091,10.153477,0,0
1771409101108,10.285067,0,0
1771409101123,10.489336,0,0
1771409101140,10.126256,0,0
1771409101156,10.317219,0,0
1771409101172,10.182921,0,0
1771409101188,10.304033,0,0
1771409101203,10.198438,0,0
1771409101220,9.839633,0,0
1771409101235,10.628685,0,0
1771409101252,10.04843,0,0
1771409101268,10.374963,0,0
1771409101284,10.204634,0,0
1771409101300,10.333621,0,0
1771409101316,10.220444,0,0
1771409101332,10.36029,0,0
1771409101347,10.187027,0,0
1771409101364,10.336279,0,0
1771409101381,10.222916,0,0
1771409101396,10.320094,0,0
1771409101412,10.320161,0,0
1771409101427,10.223831,0,0
1771409101444,10.317464,0,0
1771409101461,10.259414,0,0
1771409101474,10.323038,0,0
1771409101489,10.241188,0,0
1771409101508,10.241019,0,0
1771409101523,10.220877,0,0
1771409101540,10.299315,0,0
1771409101556,10.204028,0,0
1771409101573,10.225878,0,0
1771409101588,10.279973,0,0
1771409101604,10.300336,0,0
1771409101620,10.244359,0,0
1771409101636,10.222176,0,0
1771409101652,10.188051,0,0
1771409101668,10.242426,0,0
1771409101683,10.220976,0,0
1771409101700,10.316922,0,0
1771409101716,10.280141,0,0
1771409101732,10.223659,0,0
1771409101748,10.297145,0,0
1771409101764,10.29917,0,0
1771409101782,10.28088,0,0
1771409101795,10.260818,0,0
1771409101811,10.318063,0,0
1771409101829,10.242533,0,0
1771409101844,10.201413,0,0
1771409101859,10.222311,0,0
1771409101876,10.3573265,0,0
1771409101892,10.318028,0,0
1771409101909,10.260955,0,0
1771409101925,10.279407,0,0
1771409101940,10.26219,0,0
1771409101956,10.205616,0,0
1771409101970,10.321534,0,0
1771409101985,10.243167,0,0
